30 2 156464 3 14 0 3 0 0 0 0 0 45 0 1
26 2 108542 1 9 0 6 3 0 0 0 0 35 0 0
36 2 228190 1 9 1 2 1 1 0 0 0 20 0 0
33 2 163392 1 9 1 3 1 3 0 0 0 48 0 1
18 7 206359 12 6 0 3 3 0 0 0 0 40 0 0
28 1 160786 1 9 0 6 3 0 0 0 0 40 0 0
25 2 120268 0 13 0 3 3 0 0 0 0 70 0 0
41 5 218302 0 13 1 5 1 0 0 0 0 60 0 1
30 2 1184622 5 10 1 7 1 1 0 0 0 35 0 0
90 4 227796 3 14 1 1 1 0 0 20051 0 60 0 1
43 2 86750 7 11 1 6 1 0 0 0 0 99 0 0
63 2 361631 3 14 4 3 0 0 1 0 0 40 0 1
26 2 58065 0 13 0 0 0 0 1 0 0 20 0 0
26 2 205428 5 10 1 5 1 0 0 0 0 45 0 0
20 2 41183 5 10 0 3 3 0 1 0 0 30 0 0
19 2 308064 1 9 0 3 0 1 1 0 0 40 0 0
61 2 173924 4 5 2 2 0 0 0 0 0 40 6 1
23 0 142547 1 9 1 1 1 0 0 0 0 40 0 0
24 2 119704 1 9 1 0 2 0 1 0 0 40 0 0
35 2 275364 0 13 2 10 4 0 0 7430 0 40 10 1
31 2 147215 15 8 2 4 4 0 1 0 0 21 0 0
17 2 265657 2 7 0 4 3 0 0 0 0 25 0 0
32 2 53260 1 9 2 4 4 4 1 0 0 28 0 0
50 5 127315 0 13 1 1 1 0 0 15024 0 60 0 1
29 2 88432 7 11 1 6 1 0 0 0 0 50 0 0
57 2 183810 5 10 1 3 1 0 0 0 0 40 0 1
90 2 51744 3 14 0 1 0 1 0 0 0 50 0 1
35 2 175614 7 11 2 3 4 0 1 0 0 40 0 1
31 1 235237 5 10 1 5 1 1 0 0 0 60 0 1
60 2 227266 1 9 2 5 0 0 1 0 0 33 0 0
21 2 146499 7 11 1 0 5 0 1 0 1579 40 0 0
50 4 117791 1 9 2 0 0 0 1 0 0 40 0 0
74 2 211075 1 9 1 4 1 0 0 0 0 30 0 0
28 2 183780 1 9 1 7 1 0 0 0 1740 40 0 0
45 2 26781 1 9 1 8 1 3 0 0 0 40 0 0
63 1 271550 5 10 1 8 1 0 0 0 0 20 0 0
33 0 913447 5 10 2 4 4 1 1 0 0 40 0 0
29 0 95423 3 14 1 0 1 0 0 0 0 36 0 0
27 2 261375 0 13 0 0 3 1 1 0 0 40 0 0
52 2 310045 4 5 3 9 0 2 1 0 0 30 27 0
39 2 316211 0 13 0 3 0 0 0 0 0 40 0 1
37 2 61299 5 10 1 6 1 0 0 0 0 45 0 0
33 2 113364 1 9 2 0 3 0 0 0 0 40 0 0
35 2 48123 15 8 1 6 2 0 1 0 0 50 0 0
33 2 214635 1 9 1 1 1 1 0 0 0 50 0 0
18 2 23233 12 6 0 3 3 0 0 0 0 40 0 0
20 2 89991 5 10 0 4 3 0 1 0 0 32 0 0
19 2 237455 1 9 0 2 3 0 1 0 0 25 0 0
28 2 153475 0 13 0 0 3 0 1 0 0 16 24 0
55 2 189664 1 9 1 3 1 0 0 0 0 40 0 1
33 2 176992 3 14 1 3 1 0 0 0 0 40 0 1
36 2 154669 0 13 0 1 3 0 0 0 0 55 0 0
47 2 184005 1 9 2 1 0 3 1 3325 0 45 0 0
49 5 30751 7 11 2 1 0 0 0 0 0 60 0 0
22 2 145477 1 9 0 2 3 3 0 0 0 40 0 0
44 5 49249 5 10 2 4 4 0 0 0 0 80 0 0
60 2 251572 1 9 6 3 0 0 0 0 0 35 14 0
23 2 319842 5 10 0 2 3 0 0 0 0 25 0 0
21 2 203914 5 10 0 4 3 0 1 0 0 10 0 0
19 1 30800 12 6 3 0 4 3 1 0 0 40 0 0
22 2 61850 1 9 0 4 0 0 1 0 0 40 0 0
56 2 142182 7 11 1 6 1 0 0 0 0 45 0 1
33 2 56701 0 13 1 3 1 0 0 15024 0 75 0 1
43 2 131435 0 13 2 4 0 0 1 0 0 40 0 0
25 2 277444 0 13 1 5 1 0 0 0 0 50 0 0
60 2 63296 3 14 2 3 5 1 0 0 0 40 0 0
40 2 197923 0 13 0 0 4 1 1 2977 0 40 0 0
25 2 139730 1 9 1 6 1 0 0 0 0 80 0 1
18 2 201901 2 7 0 5 3 0 1 0 0 10 0 0
32 0 230224 6 12 1 4 1 0 0 0 0 35 0 0
48 2 94461 1 9 6 9 0 0 1 0 0 16 0 0
20 2 271379 5 10 0 5 3 0 1 0 0 25 0 0
33 4 198183 0 13 0 3 0 0 1 0 0 50 0 1
43 1 183479 1 9 1 6 1 0 0 0 0 30 0 0
35 2 165767 5 10 1 9 1 0 0 0 0 40 0 0
69 2 108196 12 6 0 6 5 0 0 0 0 40 0 0
34 2 110622 0 13 0 1 0 2 1 0 0 40 12 0
43 4 98130 0 13 2 3 3 0 1 0 0 39 0 0
62 2 235521 1 9 1 3 1 0 0 0 0 48 0 0
34 0 595000 3 14 1 3 2 1 1 0 0 40 0 1
31 1 349148 5 10 1 9 1 0 0 0 0 48 0 0
42 0 117583 9 16 2 3 0 0 1 8614 0 60 0 1
26 2 164583 1 9 2 5 4 0 1 0 0 30 0 0
39 2 340091 5 10 4 4 4 0 1 0 0 75 0 0
44 0 167265 3 14 1 3 1 0 0 0 0 60 0 1
34 0 34104 3 14 1 3 1 0 0 7688 0 38 0 1
21 5 265116 5 10 0 1 0 0 0 0 0 40 0 0
33 2 158416 1 9 0 9 0 0 0 0 0 40 0 0
40 5 169878 6 12 1 1 2 0 1 0 0 40 0 1
33 4 342458 6 12 2 11 0 0 0 0 0 56 0 0
43 2 111483 5 10 1 5 1 0 0 7298 0 40 0 1
29 2 132874 1 9 1 6 1 0 0 0 0 40 0 0
51 4 277024 1 9 4 11 0 1 0 0 0 40 0 0
35 2 112160 1 9 1 5 1 0 0 0 0 40 0 0
58 2 127264 12 6 1 6 1 0 0 0 0 50 0 0
45 2 230979 5 10 3 0 0 0 1 0 0 40 0 0
30 2 303867 1 9 4 7 0 0 0 0 0 44 0 0
47 2 164113 5 10 1 6 1 1 0 7688 0 40 0 1
39 2 111499 0 13 0 1 0 0 1 0 0 40 0 0
42 2 266084 5 10 1 6 1 0 0 7298 0 45 0 1
33 2 164748 0 13 1 7 1 0 0 0 0 40 0 0
59 2 116442 5 10 1 9 1 0 0 0 0 50 0 0
29 2 290740 6 12 0 13 0 0 1 0 0 50 0 0
44 2 169397 1 9 1 6 1 0 0 0 0 40 0 1
30 1 257295 5 10 0 5 5 2 0 0 2258 40 5 0
24 2 200997 1 9 0 2 3 0 0 0 0 45 0 0
44 2 376072 1 9 1 10 1 0 0 0 0 45 0 1
34 4 177675 0 13 1 1 1 0 0 0 0 55 0 1
59 2 348430 0 13 1 3 1 0 0 0 1902 43 0 1
39 2 484475 2 7 0 6 0 1 0 0 0 40 0 0
57 2 329792 8 4 2 7 4 0 0 0 0 75 0 0
44 2 476391 5 10 2 8 0 0 1 0 0 40 0 0
49 5 187563 5 10 1 7 1 0 0 0 0 50 0 1
36 2 176101 5 10 0 6 3 0 0 2174 0 60 0 0
36 2 749105 1 9 2 4 4 0 1 0 0 36 0 0
41 2 230020 11 3 1 3 1 4 0 0 0 40 0 0
35 4 215419 5 10 2 0 4 0 1 0 0 40 0 0
45 2 189564 3 14 1 3 2 0 1 0 0 1 0 0
47 0 156417 5 10 2 3 4 0 0 0 0 20 0 0
19 2 63363 5 10 0 5 3 0 1 0 0 30 0 0
25 2 190107 0 13 0 6 3 0 0 0 0 40 0 0
37 2 126569 3 14 1 10 1 0 0 0 0 60 0 1
40 2 115161 1 9 1 7 1 0 0 0 0 30 0 0
34 2 249948 5 10 2 4 0 0 1 0 0 34 0 0
46 3 31141 5 10 2 7 0 0 0 0 0 40 0 0
50 2 96586 7 11 1 4 1 0 0 0 0 40 0 0
25 2 189590 0 13 0 10 0 0 0 0 0 40 0 0
33 2 260782 5 10 1 6 1 0 0 0 0 41 0 1
38 2 169926 6 12 1 1 2 0 1 0 1902 40 0 1
37 0 151322 0 13 0 3 0 0 0 0 0 40 0 0
56 2 192869 1 9 1 9 1 0 0 0 0 40 0 1
31 2 86958 4 5 1 1 2 0 1 0 0 40 0 0
33 2 192644 1 9 4 2 4 0 0 0 0 35 6 0
72 2 284080 13 2 2 4 0 1 0 0 0 40 0 0
51 2 306108 9 16 0 3 0 0 0 0 0 40 0 1
30 2 220148 1 9 1 6 1 0 0 0 1848 50 0 1
30 2 213722 5 10 0 5 0 0 0 0 0 50 0 1
35 2 112271 3 14 1 0 1 0 0 0 0 40 0 0
38 0 352628 0 13 2 3 0 0 1 0 0 40 0 0
19 2 129620 12 6 0 4 5 0 1 0 0 30 0 0
32 2 249550 5 10 0 3 0 0 0 0 0 44 0 0
49 2 178749 3 14 3 0 4 0 1 0 0 40 0 0
55 2 160662 9 16 1 1 1 0 0 0 0 80 0 1
53 2 106176 3 14 1 5 1 0 0 7298 0 60 0 1
71 2 250263 5 10 1 3 1 0 0 3432 0 30 0 0
45 2 166929 2 7 1 6 1 0 0 0 0 40 0 0
63 2 339473 5 10 2 5 0 0 1 0 0 60 0 0
51 2 300816 0 13 0 0 4 0 0 0 0 20 0 0
51 2 240988 2 7 1 9 1 2 0 0 0 40 12 0
49 2 168216 8 4 1 9 1 0 0 0 0 48 0 0
39 2 305597 1 9 1 6 1 0 0 0 0 40 0 1
43 1 240170 0 13 1 1 1 0 0 0 0 50 10 0
43 1 145441 10 15 1 3 1 0 0 0 0 30 0 1
37 3 129573 9 16 1 3 1 0 0 0 0 72 0 1
38 1 164526 10 15 0 3 0 0 0 0 2824 45 0 1
46 2 27802 7 11 1 9 1 0 0 0 0 40 0 0
19 2 274657 11 3 0 4 0 0 0 0 0 50 26 0
24 2 317175 0 13 1 5 1 0 0 0 0 45 0 1
39 5 163237 5 10 1 8 1 0 0 0 0 65 0 0
37 2 170408 7 11 2 9 0 0 1 0 0 30 0 0
40 2 76625 1 9 2 6 4 0 0 0 0 40 0 0
46 2 110151 7 11 2 1 4 0 1 0 0 45 0 0
47 1 118506 0 13 1 1 3 0 0 0 0 60 0 0
34 1 353881 1 9 1 1 1 0 0 0 0 60 0 0
49 2 200471 13 2 1 6 1 0 0 0 0 40 22 0
60 1 282660 8 4 1 6 1 0 0 0 0 40 0 0
20 2 203240 4 5 0 5 3 0 1 0 0 32 0 0
56 1 172618 0 13 1 3 1 0 0 7688 0 40 0 1
47 2 176140 1 9 2 1 4 1 1 0 0 40 0 1
33 2 292465 4 5 1 9 1 0 0 0 0 50 0 0
56 2 182460 1 9 1 2 1 0 0 0 0 40 0 1
50 2 69345 7 11 1 7 1 0 0 3103 0 55 0 1
20 2 190457 1 9 0 4 3 0 1 0 0 30 0 0
54 2 88278 9 16 1 3 1 0 0 0 1977 50 0 1
32 4 217296 1 9 1 7 2 0 1 4064 0 22 0 0
48 2 498325 6 12 1 7 1 0 0 0 0 50 0 0
24 2 248533 5 10 0 5 5 1 1 0 0 40 0 0
58 4 92141 6 12 6 0 0 1 1 0 0 40 0 0
37 2 163199 5 10 2 10 0 3 1 0 0 40 0 0
33 2 221762 5 10 0 3 0 1 0 0 0 40 0 0
41 2 342164 5 10 2 5 0 0 1 0 0 15 0 0
21 2 176356 6 12 0 0 3 0 1 0 0 20 0 0
23 2 133239 7 11 0 10 0 0 1 0 0 40 0 0
26 3 169101 5 10 0 10 3 0 1 0 0 40 0 0
33 2 159442 0 13 1 4 2 0 1 0 0 40 0 0
52 0 447579 1 9 2 0 0 0 1 0 0 40 8 0
35 2 212465 1 9 1 6 1 0 0 0 0 40 0 1
35 2 348690 0 13 1 7 1 0 0 0 0 40 0 0
49 5 349230 7 11 1 1 1 0 0 0 0 60 0 1
27 2 132191 1 9 0 6 0 0 0 0 0 40 0 0
76 2 211574 12 6 1 3 1 0 0 0 0 1 0 0
53 2 266529 7 11 1 1 1 0 0 0 0 40 0 1
36 2 176544 5 10 0 4 0 0 0 0 0 48 0 0
37 1 282461 5 10 1 1 1 0 0 0 0 60 0 0
53 2 157069 6 12 1 9 1 0 0 0 0 40 0 1
35 2 99357 3 14 1 3 2 0 1 15024 0 50 0 1
65 5 338316 5 10 1 5 1 0 0 0 0 40 0 0
49 1 59612 12 6 2 8 4 0 0 0 0 70 0 0
24 2 220426 1 9 0 2 0 0 0 0 0 40 0 0
78 2 165694 3 14 6 3 0 0 1 0 0 15 0 0
58 2 209423 13 2 1 4 1 0 0 0 0 38 1 0
37 1 121510 1 9 2 1 4 0 0 0 0 55 0 0
30 2 133602 0 13 2 1 0 0 0 0 0 40 0 0
50 2 196193 3 14 3 3 5 0 0 0 0 60 0 0
33 2 110998 1 9 0 4 5 3 1 0 0 36 0 0
67 1 173935 0 13 1 1 1 0 0 0 0 8 0 1
19 2 167140 5 10 0 4 3 0 0 0 1602 24 0 0
73 1 29306 1 9 1 8 1 0 0 0 0 40 0 0
31 2 420749 6 12 1 6 1 0 0 0 0 40 0 1
20 2 206215 1 9 0 0 3 0 1 0 0 40 0 0
48 2 348144 5 10 2 7 0 0 0 3325 0 53 0 0
51 1 25932 1 9 1 8 1 0 0 0 0 60 0 0
34 0 190290 0 13 1 3 1 0 0 0 0 38 0 1
41 4 111891 8 4 0 4 4 1 1 0 0 40 0 0
30 1 45796 5 10 1 9 1 0 0 0 0 40 0 0
41 1 120539 5 10 1 9 1 0 0 3103 0 40 0 1
37 2 323155 13 2 1 8 1 0 0 0 0 85 4 0
19 2 414871 1 9 0 6 3 0 0 0 0 40 0 0
43 5 133060 1 9 1 6 1 0 0 0 0 40 0 0
39 2 146091 0 13 1 3 2 0 1 0 0 20 0 1
26 2 202203 0 13 0 0 5 0 1 0 0 50 0 0
23 2 200089 5 10 1 6 5 0 0 0 0 40 24 0
29 2 38353 1 9 1 6 1 0 0 0 0 45 0 0
42 2 76280 1 9 1 1 2 0 1 0 0 40 0 0
30 1 243665 1 9 1 5 1 0 0 0 0 50 0 0
34 2 103596 1 9 1 2 1 0 0 0 0 40 0 0
60 1 88055 5 10 1 6 1 0 0 0 0 24 0 0
55 1 124975 1 9 2 6 4 0 0 27828 0 55 0 1
22 2 117210 5 10 0 0 3 0 0 0 0 25 34 0
25 2 76144 1 9 0 1 0 0 0 0 0 50 0 0
39 2 186183 1 9 1 6 1 0 0 0 0 40 0 1
33 5 202153 3 14 1 6 1 0 0 0 0 40 0 0
33 2 209432 1 9 4 3 4 0 1 0 0 20 0 0
43 2 104660 0 13 4 3 4 0 0 0 0 45 0 0
57 1 437281 5 10 1 10 1 0 0 0 0 38 0 1
42 2 259643 3 14 2 3 0 0 0 4650 0 40 0 0
42 1 120539 0 13 1 5 1 0 0 0 0 50 0 1
39 2 25803 5 10 1 5 1 0 0 0 0 55 0 0
36 2 107410 1 9 1 5 1 0 0 0 0 40 0 0
53 2 152373 5 10 2 6 0 0 0 0 0 48 0 1
34 2 204461 0 13 1 3 1 0 0 0 0 55 0 1
34 4 210164 5 10 1 6 1 0 0 0 1740 40 0 0
56 1 258752 0 13 1 1 1 0 0 0 0 60 0 0
39 2 327435 0 13 1 3 2 0 1 0 0 36 0 1
24 2 301199 5 10 0 10 3 0 1 0 0 20 0 0
42 2 156580 5 10 1 9 2 0 1 0 0 37 0 1
18 2 78817 1 9 0 0 3 0 1 0 0 20 0 0
38 0 107164 5 10 4 1 3 0 0 0 0 40 0 0
36 2 189674 1 9 0 13 4 1 1 0 0 28 0 0
34 1 90614 1 9 4 1 0 0 0 0 0 50 0 0
32 2 162604 1 9 0 9 5 1 0 0 0 40 0 0
45 2 205424 0 13 0 3 0 0 0 0 0 40 0 1
53 2 97411 11 3 1 9 1 2 0 0 0 40 19 0
49 2 115784 1 9 1 9 1 0 0 0 0 40 0 0
28 2 53063 0 13 1 1 1 0 0 0 0 45 0 0
32 2 153471 1 9 0 8 0 0 0 0 0 35 0 0
58 2 119558 1 9 1 1 1 0 0 0 0 50 0 1
56 2 108276 0 13 6 4 0 0 1 0 0 40 0 0
37 2 385452 12 6 2 6 4 0 1 0 0 40 0 0
34 2 45114 0 13 0 5 3 1 1 0 0 40 0 0
44 2 112797 4 5 2 4 3 0 1 0 0 50 0 0
28 2 183639 1 9 0 2 4 0 0 0 0 40 0 0
24 2 200089 1 9 1 6 1 0 0 0 0 60 4 1
40 2 91836 1 9 2 6 0 0 0 0 0 45 0 0
30 2 154843 1 9 1 9 1 0 0 0 0 40 0 0
52 2 99307 6 12 1 5 1 0 0 3103 0 48 0 1
33 2 93206 11 3 1 8 1 2 0 0 0 40 12 0
50 2 100109 0 13 2 1 4 0 0 0 0 45 0 1
51 2 114927 7 11 1 10 1 0 0 7298 0 40 0 1
22 2 505980 1 9 0 2 3 0 0 0 0 40 0 0
39 1 140752 1 9 1 5 1 0 0 0 0 50 0 1
23 2 549349 5 10 0 10 3 0 0 0 0 40 0 0
29 1 179008 6 12 1 5 1 0 0 0 0 50 0 0
57 1 190554 12 6 2 1 3 0 0 0 0 60 0 1
51 4 319054 1 9 1 7 1 1 0 0 0 60 0 0
34 2 297094 1 9 1 2 1 1 0 0 0 40 0 0
29 2 240738 1 9 1 3 1 0 0 0 0 40 0 1
25 4 169905 5 10 1 8 1 0 0 0 0 40 0 0
38 2 182526 0 13 3 3 0 0 1 0 0 40 0 0
55 1 158315 1 9 1 5 1 0 0 0 0 50 0 1
61 5 227232 0 13 4 5 0 0 1 0 0 30 0 0
25 2 306352 7 11 1 10 1 0 0 0 0 40 4 0
25 2 144478 5 10 0 4 3 0 0 0 0 40 14 0
21 2 306967 7 11 0 0 0 0 1 0 0 40 0 0
44 2 192976 1 9 1 7 1 3 0 0 0 40 0 0
56 2 131608 1 9 2 3 0 0 0 0 0 10 0 0
33 3 339388 6 12 2 4 4 0 0 0 0 40 0 0
43 2 83827 1 9 2 9 0 0 1 0 0 24 0 0
45 5 160440 1 9 2 1 0 0 0 0 0 42 0 0
37 2 410913 1 9 3 8 4 4 0 0 0 40 4 0
56 2 193818 4 5 2 6 0 0 0 0 0 40 0 0
35 2 163582 12 6 2 3 4 0 1 0 0 16 0 0
40 2 103789 6 12 2 0 4 1 1 0 0 32 0 0
26 0 105787 0 13 0 3 3 0 0 0 0 40 0 0
48 1 185385 1 9 1 8 1 0 0 0 0 98 0 0
58 4 44246 4 5 1 7 1 0 0 0 0 40 0 0
55 2 169611 2 7 6 0 4 0 1 0 0 40 0 0
42 2 180032 3 14 0 3 0 0 1 0 0 40 0 0
46 1 256014 7 11 1 1 1 0 0 0 0 60 0 0
30 2 188403 5 10 0 9 0 0 0 0 0 40 0 0
56 2 229525 4 5 1 7 1 1 0 0 0 40 0 0
33 2 34574 1 9 1 7 1 0 0 0 0 43 0 0
31 2 351187 1 9 2 4 4 0 0 0 0 40 0 0
59 2 50223 1 9 1 6 1 0 0 0 0 40 0 0
58 2 117477 1 9 2 0 4 1 1 0 0 36 0 0
25 4 90730 0 13 1 3 1 0 0 0 1977 40 0 1
41 2 116391 5 10 1 6 1 0 0 0 0 40 0 0
39 2 166744 1 9 0 4 3 0 1 0 0 38 0 0
54 2 339667 1 9 0 0 0 0 0 0 0 41 0 0
39 2 91711 3 14 1 1 1 0 0 0 0 40 0 1
26 2 236242 10 15 0 3 0 0 1 0 0 30 0 0
18 2 71792 1 9 0 5 3 2 1 0 0 40 0 0
48 5 136878 1 9 1 6 1 0 0 0 0 60 0 1
23 2 235071 5 10 0 1 3 0 0 0 0 50 0 0
63 2 88653 5 10 1 3 1 0 0 0 0 40 0 0
51 2 332243 0 13 2 3 0 0 0 0 0 45 0 0
44 2 45093 1 9 1 8 1 0 0 0 0 70 0 0
46 3 161337 5 10 2 10 0 0 0 0 0 40 0 0
36 2 238415 7 11 1 5 1 0 0 0 0 50 0 1
31 2 114324 7 11 0 4 0 1 1 0 0 40 0 0
54 2 172281 1 9 1 7 1 0 0 0 2051 50 0 0
57 2 562558 1 9 2 0 4 0 1 0 0 40 0 0
19 2 185695 5 10 0 4 3 0 1 0 0 20 0 0
39 5 167482 6 12 1 1 1 0 0 0 0 50 0 1
33 2 204042 5 10 0 7 0 0 0 0 0 55 0 0
28 2 179512 1 9 4 1 4 0 1 0 0 50 0 0
25 2 391192 5 10 0 5 3 0 0 0 0 24 0 0
31 2 87054 1 9 1 6 1 0 0 0 0 50 0 0
51 2 30008 1 9 1 7 1 0 0 0 0 60 0 0
70 2 642830 1 9 2 11 0 0 1 0 0 32 0 0
61 2 162432 1 9 6 1 0 0 1 0 0 40 0 0
45 1 242184 8 4 1 1 1 0 0 0 0 55 0 1
30 2 268575 1 9 0 6 4 2 0 0 0 40 36 0
40 2 224232 0 13 1 5 1 0 0 0 0 40 0 1
33 2 207267 12 6 4 4 4 0 1 3418 0 35 0 0
43 2 163215 0 13 1 4 2 0 1 0 0 35 0 1
33 2 394727 12 6 0 2 4 1 0 0 0 40 0 0
33 2 195488 1 9 1 0 2 0 1 0 0 52 0 0
21 2 121023 5 10 0 4 3 0 1 0 0 9 0 0
42 2 185602 1 9 1 1 2 0 1 0 0 40 0 1
36 2 173804 2 7 2 4 0 0 1 0 0 40 0 0
32 2 251243 5 10 2 1 0 0 1 0 0 50 0 1
37 2 181705 7 11 1 6 1 0 0 0 0 40 0 0
50 2 182360 1 9 4 3 4 4 1 0 0 60 6 0
40 2 146520 3 14 1 1 1 0 0 0 0 40 0 1
41 2 143046 3 14 0 0 0 0 1 0 0 40 0 0
36 1 283122 1 9 1 8 1 0 0 0 1902 60 0 1
41 2 152292 0 13 1 3 1 0 0 0 0 50 0 1
34 2 316470 5 10 0 0 0 0 0 0 0 40 0 0
27 2 72208 5 10 0 0 3 1 0 0 0 40 0 0
25 1 266668 1 9 0 3 0 0 0 0 0 40 0 0
24 2 336088 1 9 2 1 0 3 1 0 0 50 0 0
36 2 190350 1 9 0 0 0 1 1 0 0 40 0 0
31 2 204052 1 9 1 2 1 0 0 0 0 40 0 0
90 1 155981 0 13 1 3 1 0 0 10566 0 50 0 0
22 5 269583 8 4 1 6 1 0 0 2580 0 40 0 0
32 2 116539 0 13 1 1 1 0 0 0 1887 55 0 1
32 2 101283 1 9 0 2 0 0 1 0 0 35 0 0
18 2 84253 2 7 0 4 3 0 1 0 0 24 0 0
44 5 383493 1 9 1 6 1 0 0 0 0 60 0 1
18 2 401051 12 6 0 5 3 0 1 0 0 35 0 0
56 2 83196 1 9 1 1 1 0 0 0 0 50 0 0
23 2 193949 0 13 0 5 3 0 1 0 0 60 0 0
51 2 335997 1 9 1 1 1 0 0 4386 0 55 0 1
40 2 436493 1 9 0 4 3 0 0 0 0 25 0 0
27 2 704108 0 13 0 3 0 0 0 0 0 50 0 0
42 2 341204 1 9 2 6 5 0 1 0 0 40 0 0
41 2 187336 1 9 4 0 4 0 1 0 0 40 0 0
38 2 63509 1 9 1 6 1 0 0 0 0 40 0 1
18 1 60981 2 7 0 4 3 0 1 0 0 4 0 0
21 2 228255 5 10 0 4 3 0 0 0 0 30 0 0
24 2 86745 0 13 1 3 5 2 1 0 0 40 12 0
55 2 234327 5 10 1 6 1 0 0 0 0 40 0 0
20 2 59948 4 5 0 0 4 1 1 114 0 20 0 0
31 2 137814 5 10 2 5 3 0 1 0 0 30 0 0
51 1 256963 5 10 1 5 1 0 0 0 0 60 0 0
19 2 160033 5 10 0 11 3 0 1 0 0 30 0 0
38 4 289430 1 9 2 11 0 0 0 0 0 56 0 0
70 1 172370 10 15 1 3 1 0 0 0 0 25 0 0
59 2 171355 9 16 1 1 1 0 0 0 0 40 0 1
39 2 65027 5 10 1 7 1 0 0 0 0 43 0 0
32 2 273287 5 10 0 1 0 1 0 0 0 40 2 0
35 2 317153 1 9 0 5 0 0 1 0 0 40 0 0
50 4 138358 5 10 4 4 4 1 1 0 0 28 0 0
43 2 102180 3 14 1 3 1 0 0 0 0 40 0 1
77 1 209507 5 10 0 6 0 0 0 0 0 40 0 0
30 1 229741 1 9 1 6 1 0 0 0 0 40 0 0
33 2 324546 5 10 1 9 1 0 0 0 0 39 0 0
51 2 337195 5 10 1 5 1 0 0 0 1902 50 0 1
58 0 194068 3 14 1 3 1 0 0 0 1977 50 0 1
27 2 104329 2 7 1 5 1 0 0 0 0 40 0 0
35 2 224566 5 10 0 1 0 0 0 0 0 60 0 0
41 2 42563 0 13 1 10 2 0 1 0 0 25 0 1
31 2 86143 1 9 1 3 1 2 0 0 0 40 12 0
23 0 93076 1 9 0 4 3 1 0 0 0 40 0 0
29 2 221366 0 13 1 3 1 0 0 5013 0 40 10 0
38 2 189404 1 9 3 4 0 0 0 0 0 35 0 0
30 2 172304 7 11 1 1 1 0 0 0 0 55 0 0
20 2 116666 5 10 0 5 3 2 0 0 0 8 3 0
39 2 126675 3 14 1 5 1 0 0 0 0 50 0 1
24 2 211527 0 13 0 0 0 0 0 0 0 30 0 0
20 2 175069 5 10 0 0 3 0 0 0 0 40 29 0
25 2 25249 5 10 0 0 0 0 1 0 0 40 0 0
57 2 73411 5 10 1 6 1 0 0 0 0 40 0 1
39 2 207185 5 10 1 1 2 0 1 0 0 35 6 1
66 2 127139 0 13 1 3 1 0 0 0 0 40 0 1
34 2 41809 5 10 2 0 4 0 1 0 0 40 0 0
46 2 377401 1 9 1 7 1 0 0 0 1902 70 9 1
42 2 183096 5 10 2 1 3 0 1 0 0 40 0 0
31 2 269654 0 13 0 5 0 0 0 0 0 48 0 0
70 2 293076 5 10 1 3 1 0 0 0 0 30 0 0
32 2 34104 5 10 1 1 1 0 0 0 0 40 0 0
42 5 369781 8 4 2 6 4 0 0 0 0 25 0 0
21 2 223811 7 11 0 1 3 0 0 0 0 40 0 0
23 2 189461 1 9 0 5 5 0 0 0 0 55 0 0
50 4 145166 3 14 1 3 1 0 0 7298 0 40 0 1
37 2 86310 5 10 2 0 4 0 1 0 0 45 0 0
19 2 263224 2 7 0 3 4 0 1 0 0 30 0 0
44 3 280362 6 12 1 6 1 0 0 0 0 40 0 1
36 2 254493 5 10 1 5 1 0 0 0 0 44 0 0
75 0 113868 9 16 1 3 1 1 0 0 0 20 0 1
50 4 370733 1 9 1 0 1 1 0 0 0 40 0 0
25 2 137951 1 9 0 0 4 0 1 0 0 30 0 0
57 2 174353 1 9 0 1 0 0 0 0 0 40 0 0
27 2 159724 0 13 0 1 0 0 1 0 0 40 0 0
46 2 364913 2 7 1 7 1 1 0 0 0 40 0 0
48 5 155664 10 15 1 3 1 0 0 0 0 60 0 1
61 2 230568 0 13 2 0 0 0 0 0 0 40 0 1
33 2 86492 1 9 0 7 0 0 0 0 0 87 0 0
51 5 139127 5 10 2 1 4 0 1 0 0 50 0 0
64 2 149044 3 14 1 3 1 2 0 0 2057 60 27 0
41 2 197344 1 9 0 6 0 0 0 0 0 54 0 0
18 2 32244 2 7 0 2 3 0 0 594 0 30 0 0
44 1 315406 2 7 1 8 1 0 0 0 0 88 0 0
33 0 208785 5 10 4 3 0 0 0 10520 0 40 0 1
37 2 196338 4 5 4 13 4 0 1 0 0 16 4 0
20 2 117767 5 10 0 2 3 0 0 0 0 40 0 0
28 2 138283 7 11 0 4 0 0 1 0 0 40 0 0
22 3 471452 0 13 0 10 3 0 0 0 0 8 0 0
20 2 49179 5 10 0 3 0 0 0 0 0 35 0 0
54 2 95329 5 10 2 3 3 0 0 0 0 50 0 0
18 2 79443 2 7 0 4 3 0 0 0 0 8 0 0
49 3 311671 5 10 1 1 1 0 0 0 0 40 0 1
20 2 115824 2 7 1 2 1 0 0 0 1573 40 0 0
40 2 141657 1 9 1 1 2 0 1 0 0 35 0 1
34 2 50276 0 13 0 5 0 0 0 27828 0 40 0 1
30 2 177216 10 15 1 3 1 1 0 0 1740 40 21 0
40 2 222848 12 6 1 4 2 1 1 0 0 32 0 0
34 3 112115 5 10 0 6 5 0 0 0 0 40 0 0
